"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","listing-card--owner-info__firm-name","he-icon href","text-ellipsis"
"https://www.hepsiemlak.com/istanbul-esenyurt-ardicli-kiralik/daire/153944-48","45","20.000","04-03-2026","Kiralık Daire","1 +
                          1","66 m²","Sıfır Bina","Giriş Katı","Kiralık Meydan Ardıçlı 1+1 Daire","İstanbul / Esenyurt / Ardıçlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/lidersan-emlak-gayrimenkul-153944","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidersan Emlak Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/38443-4378","51","145.000","29-01-2026","Kiralık Daire","3 +
                          1","175 m²","6
                        Yaşında","5. Kat","Erenköy Bağdata Yakın 3+1 Divanın Sokağında 140m Net Daire!!","İstanbul / Kadıköy / Erenköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/165104-83","35","535.000","02-03-2026","Kiralık Daire","6 +
                          1","360 m²","5
                        Yaşında","Bahçe Katı","Vadistanbul Park Özel Mimari Eşyalı Bahçe Katı 6+1 Kiralık Daire","İstanbul / Sarıyer / Ayazağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-cekmekoy-kirazlidere-kiralik/daire/139753-251","32","31.000","29-01-2026","Kiralık Daire","2 +
                          1","100 m²","2
                        Yaşında","1. Kat","Merkezi Konumda 2+1 85 M2 Arakat Kiralık Daire !!","İstanbul / Çekmeköy / Kirazlıdere Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/62307-735","35","245.000","02-03-2026","Kiralık Daire","4 +
                          2","240 m²","1
                        Yaşında","5. Kat","Favori'den Sıfır Binada,Muhteşem Deniz Manzaralı Lüks Dubleks.","İstanbul / Bakırköy / Yeşilköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yunus-emre-kiralik/daire/135516-575","54","16.000","04-02-2026","Kiralık Daire","2 +
                          1","100 m²","5
                        Yaşında","Ara Kat","Yunusemre Mahlesinde Kiralık 2+1 Daire Geniş Ferah","İstanbul / Esenyurt / Yunus Emre Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/121788-806","41","125.000","11-02-2026","Kiralık Villa","5 +
                          1","550 m²","Sıfır Bina","Bahçe Katı","Şener Gyd'den Prekas Dış Cepheli, Konforlu Ve Ferah Kiralıkvilla","İstanbul / Tuzla / Tepeören Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-veysel-karani-kiralik/daire/165865-1","54","45.000","28-01-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","8. Kat","Siltaş Comfort Sıfır Kiralık 2+1 Daire","İstanbul / Sancaktepe / Veysel Karani Mah.","","","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-bakirkoy-basinkoy-kiralik/villa/146407-64","60","190.000","28-01-2026","Kiralık Villa","3 +
                          1","225 m²","31
                        Yaşında","Bahçe Katı","Basınköy Sitesi Mükemmel Lokasyonda 3+1 175m² Deniz Manzaralı","İstanbul / Bakırköy / Basınköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/pusula-emlak-146407","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/4/6/4/1/03dbc9ac-e378-4e30-bd2a-066bce9367c1.jpg","","Pusula Emlak","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-atakoy-7-8-9-10-kisim-kiralik/daire/165840-11","23","47.000","22-02-2026","Kiralık Daire","1 +
                          1","75 m²","5
                        Yaşında","14. Kat","Ataköy E5 Kenarı Selenyum Retro 9 B Bilokta 1+1 75 M2 Kiralık","İstanbul / Bakırköy / Ataköy 7-8-9-10. Kısım Mah.","","","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kartal-cevizli-kiralik/daire/164195-35","45","53.000","23-02-2026","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","10. Kat","Kartal Acron Twins 3+1 Kiralık Yeni Nesil Rezidans Konforunda","İstanbul / Kartal / Cevizli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-atasehir-kucukbakkalkoy-kiralik/daire/154244-21","27","48.000","26-02-2026","Kiralık Daire","1 +
                          1","77 m²","11
                        Yaşında","5. Kat","Ataşehir Brandium Residence Kiralık 1+1","İstanbul / Ataşehir / Küçükbakkalköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/95643-1818","43","73.000","26-01-2026","Kiralık Daire","4 +
                          1","240 m²","45
                        Yaşında","En Üst Kat","First Plan'den Ortaköy Palanga'da Boğaz Manzaralı 4+1 240m2 Daire","İstanbul / Beşiktaş / Mecidiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/102799-1475","38","25.000","02-02-2026","Kiralık Daire","1 +
                          1","58 m²","26
                        Yaşında","9. Kat","Küçükçekmece Atakent 3.Etap 560 Ada Da Kiralık Boş 1+1 57m2 Daire","İstanbul / Küçükçekmece / Atakent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-omerli-kiralik/villa/165517-12","42","150.000","26-01-2026","Kiralık Villa","5 +
                          1","330 m²","1
                        Yaşında","Bahçe Katı","Ömerli'de Kiralık A-Plus Villa 3katlı Asansörlü 5+1 270m2 Net","İstanbul / Çekmeköy / Ömerli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-umraniye-cemil-meric-kiralik/daire/154749-65","31","45.000","26-01-2026","Kiralık Daire","3 +
                          1","150 m²","17
                        Yaşında","3. Kat","Site İçinde Kiralık 3+1 150m2 Güney Cephe Boş Boyalı Daire","İstanbul / Ümraniye / Cemil Meriç Mah.","https://www.hepsiemlak.com/emlak-ofisi/hedef-gayrimenkul-154749","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hedef Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/65325-974","38","68.000","06-02-2026","Kiralık Daire","3 +
                          2","150 m²","Sıfır Bina","4. Kat","Üsküdar Zeynepkamil'de Acil Kiralık Fırsat Dubleks Daire..","İstanbul / Üsküdar / Zeynep Kamil Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/daire/149028-21","25","60.000","25-02-2026","Kiralık Daire","3 +
                          1","140 m²","Sıfır Bina","5. Kat","İlk Oturan Siz Olun ! (sitede Net 120m2 Kiralık Daire)","İstanbul / Bağcılar / Bağlar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/daire/165766-6","28","60.000","26-01-2026","Kiralık Daire","3 +
                          1","176 m²","Sıfır Bina","Giriş Katı","Prıve Gayrimenkul (kdv Avantajlı) Güneşbahçe Evleri Kiralık 3+1","İstanbul / Bağcılar / Bağlar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-fevzi-cakmak-kiralik/daire/165304-9","20","53.000","09-02-2026","Kiralık Daire","2 +
                          1","115 m²","1
                        Yaşında","1. Kat","Armonipark Avm Karşısında  Sega Life Projesinde Büyük Teraslı 2+1 Kiralık Daire","İstanbul / Küçükçekmece / Fevzi Çakmak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/165391-27","20","53.000","22-02-2026","Kiralık Daire","2 +
                          1","85 m²","26
                        Yaşında","5. Kat","Ataşehir Emlak Kontlarında Temiz Bakımlı Ara Kat 2+1 Boşş","İstanbul / Ataşehir / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/125876-2962","35","130.000","23-02-2026","Kiralık Daire","3 +
                          1","110 m²","Sıfır Bina","3. Kat","Caddebostanda Yerden Isıtmalı,Kapalı Otoparklı Kiralık 3+1 Daire","İstanbul / Kadıköy / Caddebostan Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 4","",""
"https://www.hepsiemlak.com/istanbul-sisli-halaskargazi-kiralik/daire/151096-156","23","60.000","04-02-2026","Kiralık Daire","3 +
                          1","220 m²","50
                        Yaşında","En Üst Kat","Osmanbey’de  Metro Yanı 2 Teraslı Tarihi Eser Bina Da Asansörsüz Beşinci Kat Mimar Komple Yeniliyor","İstanbul / Şişli / Halaskargazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/rumeli-gayrimenkul-151096","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rumeli Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/0-45974640","20","55.000","11-02-2026","Kiralık Daire","2 +
                          1","140 m²","9
                        Yaşında","En Üst Kat","Makyol Yaşam'da Sahibinden Güney Peyzaj Cephe A-Tipi Ferah Daire","İstanbul / Beylikdüzü / Barış Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-ziya-gokalp-kiralik/daire/144752-316","58","53.000","21-01-2026","Kiralık Daire","2 +
                          1","135 m²","6
                        Yaşında","16. Kat","Ağaoğlu My Word'de Ara Kat 2+1 Geniş Eşyalı Daire","İstanbul / Başakşehir / Ziya Gökalp Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kucuk-piyale-kiralik/daire/116984-39","53","61.000","17-02-2026","Kiralık Daire","5 +
                          1","215 m²","14
                        Yaşında","En Üst Kat","Rota Gayrimenkul Beyoğlu Kasımpaşa Konakların,Da    Dubleks Kiralık Daire","İstanbul / Beyoğlu / Küçük Piyale Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-yali-kiralik/daire/3422-459","38","150.000","16-02-2026","Kiralık Daire","3 +
                          1","160 m²","11
                        Yaşında","3. Kat","Dragos Koç Emlaktan Dragos Konaklarında Boş 3+1 Kiralık Daire","İstanbul / Maltepe / Yalı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-hurriyet-kiralik/daire/145353-273","19","20.000","29-01-2026","Kiralık Daire","3 +
                          1","150 m²","9
                        Yaşında","1. Kat","Merkezı Konumda Asansörlü Full Eşyalı Temız Daıre","İstanbul / Esenyurt / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-yapi-gayrimenkul-145353","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rota Yapı Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/villa/1876-3430","49","100.000","20-02-2026","Kiralık Villa","5 +
                          2","350 m²","21
                        Yaşında","Bahçe Katı","Başakşehir Bahçeşehir'de 5+2 Kullanışlı Villa | Tekce","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/tekce-gayrimenkul-1876/ihsan-erol-1876","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tekce Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-19-mayis-kiralik/daire/150087-52","35","85.000","27-02-2026","Kiralık Daire","4 +
                          1","210 m²","21
                        Yaşında","6. Kat","Myd Galata Dan Suadiye 4+1 180 M2 Kiralık Daire","İstanbul / Kadıköy / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/myd-galata-real-estate-150087","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Myd Galata Real Estate","",""
"https://www.hepsiemlak.com/istanbul-umraniye-armaganevler-kiralik/daire/10938-2366","35","43.000","19-02-2026","Kiralık Daire","2 +
                          1","95 m²","11
                        Yaşında","Ara Kat","İfm Komşu Güvenlikli Yüzme Havuzlu A'dan Z'ye Yenilenmiş","İstanbul / Ümraniye / Armağanevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-pera-10938","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Pera","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-fevzi-cakmak-kiralik/daire/4638-2882","34","60.000","24-01-2026","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","5. Kat","Safir Bakırköy'den Sega Life 'da 5.Katta 2 Oda 1 Salon Kiralık","İstanbul / Küçükçekmece / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-4638","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/6/4/0/0/cbbe13e3-10ff-4569-93d4-f32a466d09fa.jpg","","Safir Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-sultaniye-kiralik/daire/132217-764","18","20.000","15-01-2026","Kiralık Daire","1 +
                          1","85 m²","Sıfır Bina","17. Kat","Göl Manzaralı Sıfır 1+1 Site İçi Full Konsept Kiralık Daire","İstanbul / Esenyurt / Sultaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/akva-gayrimenkul-2-132217","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/2/2/3/1/fa9dc62e-ff12-4795-823e-d20bdd7e2f9b.jpg","","Akva Gayrimenkul 2","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-kamiloba-kiralik/daire/13729-526","36","32.000","26-01-2026","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","1. Kat","Büyükçekmece Kamiloba 2+1 Kiralık","İstanbul / Büyükçekmece / Kamiloba Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-sahintepe-kiralik/daire/121554-713","53","30.000","15-01-2026","Kiralık Daire","3 +
                          2","160 m²","Sıfır Bina","4. Kat","Avcıkar Tahtakalede Kıralık Dubleks (güler Yapı)","İstanbul / Başakşehir / Şahintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/guler-yapi-gayrimenkul-ve-otomotiv-121554/hediye-gulersoyler-2787966","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Güler Yapı Gayrimenkul Ve Otomotiv","",""
"https://www.hepsiemlak.com/istanbul-pendik-harmandere-kiralik/villa/158863-106","20","135.000","13-02-2026","Kiralık Villa","3 +
                          1","200 m²","7
                        Yaşında","","Bölgenin Yıldızı Mira Beşyıldız'da 3+1 Müstakil Bahçeli Villa","İstanbul / Pendik / Harmandere Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-granat-gayrimenkul-158863","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Granat Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/0-45926189","15","47.000","13-01-2026","Kiralık Daire","3 +
                          1","135 m²","Sıfır Bina","Ara Kat","Kiralık 3+1 Sıfır Daire Beylikdüzü Kavaklı Mah.","İstanbul / Beylikdüzü / Kavaklı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ekinoba-kiralik/daire/161708-59","23","60.000","09-02-2026","Kiralık Daire","2 +
                          1","180 m²","6
                        Yaşında","7. Kat","Panoramik Deniz & Körfez Manzaralı | 90 M2 Teraslı Lüks 2+1","İstanbul / Büyükçekmece / Ekinoba Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-speed-gayrimenkul-161708","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Speed Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/163497-51","55","93.000","25-02-2026","Kiralık Villa","6 +
                          1","280 m²","11
                        Yaşında","Bahçe Katı","Tuzla Tepeören Akfırat Villaların'da Kiralık Müstakil Villa","İstanbul / Tuzla / Tepeören Mah.","https://www.hepsiemlak.com/emlak-ofisi/anka-ist-gayrimenkul-163497/ali-riza-kilic-4565899","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Anka-ist Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/163956-36","43","45.000","28-02-2026","Kiralık Daire","3 +
                          1","210 m²","Sıfır Bina","1. Kat","Beylikdüzü´nün En Nezih Yeri Full Tesis Sıfır Bahçe Dublex 3.5+1","İstanbul / Beylikdüzü / Kavaklı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/163690-12","41","38.000","06-03-2026","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","Ara Kat","Diyaliz Merkezi "" Ne Komşu Havaalanı Yürüme Mesafesinde Seçkin Siteler Mevkiinde","İstanbul / Pendik / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/artuk-gayrimenkul-163690","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Artuk Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/0-45920606","21","43.000","02-03-2026","Kiralık Daire","2 +
                          1","90 m²","37
                        Yaşında","En Üst Kat","Altıyol Söğütlüçeşme Caddesinde 2+1 Daire","İstanbul / Kadıköy / Osmanağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/133124-544","40","62.000","12-02-2026","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","2. Kat","Hacıalioğlu'ndan İdealtepede Metroya 2 Dk Çift Balkonlu 2+1","İstanbul / Maltepe / İdealtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/hacialioglu-insaat-gayrimenkul-133124/enes-kartal-3527160","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hacıalioğlu İnşaat Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-besiktas-kultur-kiralik/daire/0-45920351","26","75.000","20-01-2026","Kiralık Daire","2 +
                          2","100 m²","35
                        Yaşında","Zemin","Ulus Turizm Sitesi’nde Sahibinde Yenilenmiş Daire","İstanbul / Beşiktaş / Kültür Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/4692-2179","40","135.000","12-01-2026","Kiralık Daire","2 +
                          1","105 m²","Sıfır Bina","Ara Kat","Zeytinoğlu Caddesinde Ayrıcalık Başlıyor,Havuzlu Yeni Rezidans!!","İstanbul / Beşiktaş / Akat Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
