"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-beyoglu-cukur-kiralik/daire/117700-385","10","25.000","21-02-2026","Kiralık Daire","Stüdyo","40 m²","45
                        Yaşında","En Üst Kat","Beyoğlu Kalyoncukulluğunda 2.Kat Asansörlü Binada Kombi Ve Klimalı Full Eşyalı 1+0 Stüdyo Daire.","İstanbul / Beyoğlu / Çukur Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/43996-28260","40","51.000","01-03-2026","Kiralık Daire","2 +
                          1","90 m²","2
                        Yaşında","1. Kat","Koyuyeşilden Merkezde Metro 5 Dk  Lüks  Sitede  Ful Otopakrlı","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/mustafa-koyuyesil-847773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Mustafa
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/residence/23180-5937","6","252.000","23-02-2026","Kiralık Residence","8 +
                          2","689 m²","Sıfır Bina","21 ve üzeri","Ramada Rezidans Ta Deniz Manzaralı, 8+2 Lüks Penthouse Daire","İstanbul / Esenyurt / Güzelyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-investment-real-estate-23180/derya-sezgin-2923402","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Vizyon İnvestment Real Estate","Derya
          Sezgin","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/vizyon-investment-real-estate-23180","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/69537-102357","26","110.000","06-02-2026","Kiralık Daire","2 +
                          1","140 m²","8
                        Yaşında","6. Kat","Çamlıvadi’de Kaçırılmayacak Fırsat | 2+1 Peşin  /  Kapalı Mutfak","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-huseyinaga-kiralik/daire/41169-932","6","35.000","15-02-2026","Kiralık Daire","Stüdyo","30 m²","35
                        Yaşında","Zemin","Yıldızemlaktan Kiralık Stüdyo  Daire Faturalar Dahil","İstanbul / Beyoğlu / Hüseyinağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/3351-1869","8","35.000","11-01-2026","Kiralık Daire","2 +
                          1","65 m²","Sıfır Bina","Bahçe Katı","Libadiye Metroya 3 Dk Hayatın Merkezinde Modern Sıfır 2+1","İstanbul / Üsküdar / Bulgurlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/anka-birlesik-emlakcilar-3351","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Anka Birleşik Emlakçılar","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-yenibosna-merkez-kiralik/daire/8525-57136","9","48.000","23-02-2026","Kiralık Daire","1 +
                          1","108 m²","5
                        Yaşında","12. Kat","Prime İstanbul Kiralık 1+1 Basın Express Cephe Eşyalı Büyük Tip","İstanbul / Bahçelievler / Yenibosna Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-balat-kiralik/daire/128957-426","10","35.000","24-12-2025","Kiralık Daire","1 +
                          1","65 m²","35
                        Yaşında","2. Kat","Balat'ta Full Sıfır Eşyalı,Tüm Faturalar Dahil, 1+1 Daireler","İstanbul / Fatih / Balat Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-feneryolu-kiralik/daire/2986-17050","38","72.000","16-02-2026","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","8. Kat","Feneryolu Göztepe Özgürlük Parkına Yakın 2+1 Sıfır Kiralık Daire","İstanbul / Kadıköy / Feneryolu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Enjoy","Remax
          Enjoy","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/109630-901","20","26.000","31-01-2026","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","3. Kat","Festa'dan Talatpaşada 2+1 80 M2 Ayrı Mutfaklı Geniş Kiralık Daire","İstanbul / Kağıthane / Talatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/festa-gayrimenkul-insaat-109630","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Festa Gayrimenkul & İnşaat","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-rumelifeneri-kiralik/mustakil-ev/11217-9769","30","75.000","12-02-2026","Kiralık Müstakil Ev","4 +
                          1","300 m²","40
                        Yaşında","","Rumeli Feneri Deniz Manzarali Kiralık 4+1","İstanbul / Sarıyer / Rumelifeneri Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217/husun-anlar-4052141","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Ahenk","Hüsün
          Anlar","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-koza-kiralik/daire/72721-1993","14","15.500","18-02-2026","Kiralık Daire","Stüdyo","40 m²","11
                        Yaşında","4. Kat","1+0 Eşyalı Kıralık Daire Dumankaya Modern Sitesi","İstanbul / Esenyurt / Koza Mah.","https://www.hepsiemlak.com/emlak-ofisi/3-cadde-gayrimenkul-72721","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","3. Cadde Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-kirazlidere-kiralik/daire/163902-6","16","30.000","15-12-2025","Kiralık Daire","1 +
                          1","67 m²","6
                        Yaşında","4. Kat","Çekmeköy Kirazlıdere De 1+1 Eşyalı Kiralık Rezidansda Daire","İstanbul / Çekmeköy / Kirazlıdere Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/80253-895","8","27.000","16-02-2026","Kiralık Daire","Stüdyo","40 m²","25
                        Yaşında","4. Kat","Kadıköy Rıhtımda Harika Fırsat Stüdyo Daire !!!","İstanbul / Kadıköy / Osmanağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/27431-11581","34","95.000","07-02-2026","Kiralık Daire","3 +
                          1","200 m²","1
                        Yaşında","2. Kat","Çınarköy Evlerı’nde 71 M² Özel Bahçelı 3+1 Toplam Net 181 M2 Kıralık Daıre","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sonuc-27431","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Sonuç","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-nisantepe-kiralik/daire/37996-5743","22","35.000","07-02-2026","Kiralık Daire","1 +
                          1","69 m²","11
                        Yaşında","5. Kat","Alemdağ Emlak Konutları Kiralık 1+1 69m2 Eşyalı Kiralık Daire","İstanbul / Çekmeköy / Nişantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/citylife-gayrimenkul-37996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cıtylife Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/daire/10227-19788","11","69.000","04-03-2026","Kiralık Daire","3 +
                          1","250 m²","28
                        Yaşında","6. Kat","Şişli Merkezi Konumda Cevahir Avm Arkası Kiralık Daire","İstanbul / Şişli / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-time-10227","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Tıme","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-yesilkent-kiralik/villa/32175-4057","38","220.000","01-02-2026","Kiralık Villa","5 +
                          2","400 m²","16
                        Yaşında","Bahçe Katı","Ardıçlı Göl Evleri Kiralık 5+2 Dubleks Villa","İstanbul / Avcılar / Yeşilkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/bahcesehir-avrupa-emlak-danismanligi-32175","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bahçeşehir Avrupa Emlak Danışmanlığı","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-tuzla-sifa-kiralik/daire/156382-313","36","18.000","07-03-2026","Kiralık Daire","2 +
                          1","120 m²","16
                        Yaşında","Giriş Katı","Koru Emlaktan Kiralık 2+1 Fırsat Daire","İstanbul / Tuzla / Şifa Mah.","https://www.hepsiemlak.com/emlak-ofisi/koru-gayrimenkul-danismanlik-156382","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koru Gayrimenkul Danışmanlık","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/107582-4316","50","160.000","19-12-2025","Kiralık Daire","2 +
                          1","188 m²","15
                        Yaşında","20. Kat","Divan Resıdence Bomonti'de Haliç Manzaralı Kiralık 2+1 Daire","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-platin-karma-gayrimenkul-107582","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/5/7/0/1/7554564c-24f9-4e8c-9488-ad81c91c6136.jpg","Keller Wıllıams Platin Karma Gayrimenkul","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/153791-275","26","36.000","13-01-2026","Kiralık Daire","1 +
                          1","60 m²","31
                        Yaşında","Yüksek Giriş","Cihangir' De Tamamen Yenilenmiş 1+1 Kiralık/completely Renovated","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-rekor-153791/cengiz-yorgancioglu-4587256","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Century 21 Rekor","Cengiz
          Yorgancıoğlu","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/7/3/5/1/3c5cbc39-c8b7-405c-83dd-7e6c98e5dec6.jpg","https://www.hepsiemlak.com/emlak-ofisi/century-21-rekor-153791",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/95585-4780","11","36.000","13-02-2026","Kiralık Daire","1 +
                          1","65 m²","6
                        Yaşında","Yüksek Giriş","Para'dn Cadde Üzerinde Sıfır Lüks Eşyalı Ferah 1+1 Daire","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/3/3/2/9/9/1/299fd500-ee2e-448c-9170-9a5eff5a1edc.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585",""
"https://www.hepsiemlak.com/istanbul-fatih-iskenderpasa-kiralik/daire/45783-2709","13","26.000","19-02-2026","Kiralık Daire","1 +
                          1","45 m²","31
                        Yaşında","Bahçe Katı","Yakamozdan Aksaray Metrosuna 1'dk Yürüme Mesafesinde Full Eşyalı","İstanbul / Fatih / İskenderpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/yakamoz-gayrimenkul-esenler-45783","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yakamoz Gayrimenkul Esenler","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/64804-45","12","24.000","26-02-2026","Kiralık Daire","1 +
                          1","70 m²","11
                        Yaşında","4. Kat","Spradon Rezidans Da 1+1 Geniş Eşyasız Temiz Kiralık Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-omerli-kiralik/villa/36118-17490","28","200.000","21-01-2026","Kiralık Villa","4 +
                          1","200 m²","4
                        Yaşında","","Ömerlı Dekar Kıyıbahçe 200 M² Özel Tasarım 4+1 Kıralık Vılla","İstanbul / Çekmeköy / Ömerli Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Joker","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-hurriyet-kiralik/daire/145353-251","10","12.000","29-01-2026","Kiralık Daire","2 +
                          1","120 m²","10
                        Yaşında","Zemin","Kıraç Hürrıyet Mahallesı’nde Genış Kullanışlı Gırış Kat","İstanbul / Esenyurt / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-yapi-gayrimenkul-145353","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rota Yapı Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kulaksiz-kiralik/daire/36320-1992","10","20.000","21-02-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","1. Kat","Kondakcı Emlaktan Kulaksızda Kiralık 2+1 Daire","İstanbul / Beyoğlu / Kulaksız Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/101613-2533","14","30.000","18-12-2025","Kiralık Daire","1 +
                          1","70 m²","6
                        Yaşında","2. Kat","Tuncaydan Şişlide Yeni Binada Arakatta Full Eşyalı 1+1 Daire","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/residence/121012-780","6","450.000","06-03-2026","Kiralık Residence","2 +
                          1","170 m²","7
                        Yaşında","8. Kat","Fdn'den Zorlu Center 2+1 A+ Eşyalı","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/fdn-gayrimenkul-real-estate-121012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fdn Gayrimenkul Real Estate","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kaptan-pasa-kiralik/daire/7204-27239","14","50.000","30-01-2026","Kiralık Daire","2 +
                          1","115 m²","31
                        Yaşında","Yüksek Giriş","Şışlı Iett Blokları'nda 100 M2 Full Eşyalı Kıralık Daıre!","İstanbul / Şişli / Kaptan Paşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204/fatma-yuksel-1698387","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Müjde","Fatma
          Yüksel","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sile-ahmetli-kiralik/daire/3995-27120","18","34.000","06-02-2026","Kiralık Daire","2 +
                          1","52 m²","Sıfır Bina","Giriş Katı","Şile Ahmetli' De 2+1 Açık Otoparklı Daire","İstanbul / Şile / Ahmetli Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-56638","8","210.000","18-01-2026","Kiralık Residence","2 +
                          1","118 m²","Sıfır Bina","2. Kat","Nişantaşı Koru 2+1 Lüks Kiralık Daire","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-unalan-kiralik/daire/1757-3418","5","85.000","04-02-2026","Kiralık Daire","1 +
                          1","84 m²","5
                        Yaşında","17. Kat","Adress Emaar 'da Eşyalı 1+1 Kiralık Daire","İstanbul / Üsküdar / Ünalan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-alkent-1757/mahdis-emami-2826887","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Alkent","Mahdis
          Emami","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-alkent-1757","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-rumeli-hisari-kiralik/daire/2525-19017","33","98.000","17-02-2026","Kiralık Daire","4 +
                          1","148 m²","31
                        Yaşında","2. Kat","Boğaziçi Üniversitesi Yakınında Otoparklı Ferah Kiralık Daire","İstanbul / Sarıyer / Rumeli Hisarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-2525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Platin","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenler-orucreis-kiralik/daire/164742-378","22","14.500","03-02-2026","Kiralık Daire","2 +
                          1","120 m²","26
                        Yaşında","6. Kat","Efor Çok'tan Esenler Oruç Reis Mah 2+1 Kiralık Teraslı Daire","İstanbul / Esenler / Oruçreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Efor Çok Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
